image_name,xmin,xmax,ymin,ymax,class_id
1479504759897937367.jpg,452,578,596,650,1
1479504759897937367.jpg,473,577,664,622,1
1479504759897937367.jpg,595,554,901,689,1
1479504759897937367.jpg,826,559,934,655,1
1479504759897937367.jpg,884,563,955,658,1
1479504759897937367.jpg,937,592,986,655,1
1479504759897937367.jpg,925,563,991,641,1
1479504759897937367.jpg,943,564,1041,640,1
1479504759897937367.jpg,1294,578,1324,610,1
1479504759897937367.jpg,1316,578,1356,626,1
1479504759897937367.jpg,1337,576,1382,633,1
1479504759897937367.jpg,1355,579,1416,647,1
1479504759897937367.jpg,1367,581,1466,650,1
1479504759897937367.jpg,1451,567,1532,687,1
1479504759897937367.jpg,1471,564,1671,707,1
1479504759897937367.jpg,1736,536,1914,614,1
1479504759897937367.jpg,8,587,59,673,1
1479504760398738595.jpg,840,515,969,665,1
1479504760398738595.jpg,1290,569,1505,718,1
1479504760398738595.jpg,1262,564,1346,693,1
1479504760398738595.jpg,1172,579,1274,652,1
1479504760398738595.jpg,325,562,661,693,1
1479504760398738595.jpg,6,583,207,673,1
1479504760398738595.jpg,82,585,280,661,1
1479504760398738595.jpg,1640,566,1920,658,1
1479504760398738595.jpg,1613,538,1916,624,1
1479504760398738595.jpg,579,550,693,661,1
1479504760398738595.jpg,648,558,724,658,1
1479504760398738595.jpg,736,550,829,638,1
1479504761398614630.jpg,743,568,814,641,1
1479504761398614630.jpg,518,492,746,706,1
1479504761398614630.jpg,0,565,383,740,1
1479504761398614630.jpg,279,557,432,703,1
1479504761398614630.jpg,390,562,482,694,1
1479504761398614630.jpg,1179,565,1495,782,1
1479504761398614630.jpg,1132,568,1248,731,1
1479504761398614630.jpg,1015,584,1140,673,1
1479504761398614630.jpg,1629,568,1917,643,1
1479504761398614630.jpg,1440,529,1697,623,1
1479504761398614630.jpg,1529,538,1904,628,1
1479504761398614630.jpg,977,590,1041,640,1
1479504761398614630.jpg,938,568,986,631,1
1479504761398614630.jpg,1411,556,1486,587,1
1479504761398614630.jpg,438,559,532,608,1
1479504761398614630.jpg,896,574,937,605,1
1479504762396624391.jpg,1373,550,1917,907,1
1479504762396624391.jpg,1251,532,1479,773,1
1479504762396624391.jpg,1071,571,1233,682,1
1479504762396624391.jpg,751,557,842,638,1
1479504762396624391.jpg,989,566,1039,628,1
1479504762396624391.jpg,32,399,625,802,1
1479504762396624391.jpg,611,577,676,635,1
1479504762396624391.jpg,833,568,866,607,1
1479504762396624391.jpg,1020,574,1066,640,1
1479504762396624391.jpg,1749,503,1920,557,1
1479504762396624391.jpg,878,566,908,619,3
1479504762396624391.jpg,638,585,697,632,1
1479504762396624391.jpg,963,577,1006,611,1
1479504762896684239.jpg,1544,494,1917,1103,1
1479504762896684239.jpg,1343,527,1757,854,1
1479504762896684239.jpg,1097,559,1286,686,1
1479504762896684239.jpg,743,543,846,644,1
1479504762896684239.jpg,429,543,603,656,1
1479504762896684239.jpg,370,543,462,673,1
1479504762896684239.jpg,441,565,527,673,1
1479504762896684239.jpg,1068,556,1141,660,1
1479504762896684239.jpg,1032,549,1124,638,1
1479504762896684239.jpg,1002,556,1051,624,1
1479504762896684239.jpg,935,560,1017,608,1
1479504762896684239.jpg,595,565,660,632,1
1479504762896684239.jpg,833,557,875,603,1
1479504762896684239.jpg,2,265,395,851,1
1479504762896684239.jpg,1664,502,1853,568,1
1479504762896684239.jpg,614,556,694,610,1
1479504762896684239.jpg,866,554,901,584,1
1479504762896684239.jpg,904,545,934,613,3
1479504763397684496.jpg,1,547,58,742,1
1479504763397684496.jpg,1,529,238,759,1
1479504763397684496.jpg,190,572,348,726,1
1479504763397684496.jpg,177,550,403,700,1
1479504763397684496.jpg,362,571,484,685,1
1479504763397684496.jpg,369,540,572,664,1
1479504763397684496.jpg,568,571,643,640,1
1479504763397684496.jpg,722,547,842,652,1
1479504763397684496.jpg,829,559,877,607,1
1479504763397684496.jpg,872,562,900,590,1
1479504763397684496.jpg,898,556,1023,607,1
1479504763397684496.jpg,1011,562,1071,629,1
1479504763397684496.jpg,1045,559,1135,646,1
1479504763397684496.jpg,1080,564,1185,675,1
1479504763397684496.jpg,1114,556,1342,704,1
1479504763397684496.jpg,1473,498,1919,981,1
1479504764396314675.jpg,636,535,808,673,1
1479504764396314675.jpg,803,556,929,619,1
1479504764396314675.jpg,1171,558,1522,787,1
1479504764396314675.jpg,1108,554,1261,709,1
1479504764396314675.jpg,1054,552,1170,657,1
1479504764396314675.jpg,1013,558,1083,632,1
1479504764396314675.jpg,977,565,1021,604,1
1479504764396314675.jpg,0,595,32,716,1
1479504764396314675.jpg,9,521,162,763,1
1479504764396314675.jpg,108,563,315,724,1
1479504764396314675.jpg,131,529,466,698,1
1479504764396314675.jpg,414,546,484,663,1
1479504764396314675.jpg,451,571,518,663,1
1479504764396314675.jpg,493,570,584,648,1
1479504764396314675.jpg,550,576,617,642,1
1479504764396314675.jpg,1709,538,1916,632,1
1479504765895247872.jpg,820,543,878,612,1
1479504765895247872.jpg,722,555,824,628,1
1479504765895247872.jpg,976,557,1085,608,1
1479504765895247872.jpg,1056,557,1160,646,1
1479504765895247872.jpg,1134,548,1350,693,1
1479504765895247872.jpg,1276,541,1722,815,1
1479504765895247872.jpg,1514,528,1913,1091,1
1479504765895247872.jpg,229,561,325,670,1
1479504765895247872.jpg,116,535,265,719,1
1479504765895247872.jpg,2,503,169,755,1
1479504765895247872.jpg,269,510,719,757,1
1479504765895247872.jpg,880,554,919,586,1
1479504765895247872.jpg,928,559,958,589,1
1479504765895247872.jpg,315,556,420,605,1
1479504764902419588.jpg,780,560,886,623,1
1479504764902419588.jpg,1019,562,1098,642,1
1479504764902419588.jpg,1066,557,1204,674,1
1479504764902419588.jpg,1141,560,1337,732,1
1479504764902419588.jpg,1220,552,1706,825,1
1479504764902419588.jpg,507,584,586,650,1
1479504764902419588.jpg,438,570,549,655,1
1479504764902419588.jpg,390,573,467,679,1
1479504764902419588.jpg,419,576,485,663,1
1479504764902419588.jpg,334,552,419,692,1
1479504764902419588.jpg,37,525,379,711,1
1479504764902419588.jpg,0,576,180,761,1
1479504764902419588.jpg,565,536,780,690,1
1479504764902419588.jpg,1838,578,1920,645,1
1479504764902419588.jpg,973,569,1027,604,1
1479504766396943704.jpg,678,552,812,668,1
1479504766396943704.jpg,807,543,877,622,1
1479504766396943704.jpg,1074,552,1201,676,1
1479504766396943704.jpg,1168,537,1462,749,1
1479504766396943704.jpg,1386,508,1916,984,1
1479504766396943704.jpg,954,549,1095,622,1
1479504766396943704.jpg,879,549,915,584,1
1479504766396943704.jpg,14,475,654,844,1
1479504766396943704.jpg,8,499,93,626,1
1479504767397059408.jpg,1099,551,1318,704,1
1479504767397059408.jpg,1279,526,1827,859,1
1479504767397059408.jpg,547,558,745,704,1
1479504767397059408.jpg,159,599,370,726,1
1479504767397059408.jpg,0,573,239,759,1
1479504767397059408.jpg,173,571,427,706,1
1479504767397059408.jpg,801,560,878,635,1
1479504767397059408.jpg,925,564,1047,630,1
1479504767397059408.jpg,883,566,922,602,1
1479504767397059408.jpg,1040,569,1100,626,1
1479504767397059408.jpg,725,565,772,628,1
1479504767897396560.jpg,424,539,695,753,1
1479504767897396560.jpg,8,612,76,758,1
1479504767897396560.jpg,0,599,271,755,1
1479504767897396560.jpg,80,568,347,731,1
1479504767897396560.jpg,682,560,758,625,1
1479504767897396560.jpg,789,549,880,635,1
1479504767897396560.jpg,917,560,1031,622,1
1479504767897396560.jpg,1018,549,1078,620,1
1479504767897396560.jpg,1044,565,1112,622,1
1479504767897396560.jpg,1141,536,1370,734,1
1479504767897396560.jpg,1406,484,1909,990,1
1479504767897396560.jpg,1099,542,1151,664,3
1479504767897396560.jpg,1086,542,1159,654,3
1479504767897396560.jpg,875,561,929,606,1
1479504768897583372.jpg,2,524,423,1010,1
1479504768897583372.jpg,777,552,908,646,1
1479504768897583372.jpg,599,566,741,636,1
1479504768897583372.jpg,735,572,791,611,1
1479504768897583372.jpg,884,565,923,604,1
1479504768897583372.jpg,1068,569,1145,634,1
1479504768897583372.jpg,915,565,1005,628,1
1479504768897583372.jpg,1028,553,1100,614,1
1479504768897583372.jpg,1010,562,1050,607,1
1479504768897583372.jpg,1014,535,1096,687,3
1479504768897583372.jpg,1045,543,1090,674,3
1479504768897583372.jpg,1177,531,1227,682,3
1479504768897583372.jpg,1221,541,1337,777,1
1479504769896969983.jpg,1355,497,1920,955,1
1479504769896969983.jpg,809,532,1052,647,1
1479504769896969983.jpg,1098,561,1182,630,1
1479504769896969983.jpg,552,552,728,633,1
1479504769896969983.jpg,1087,506,1165,691,3
1479504769896969983.jpg,884,509,1000,717,3
1479504769896969983.jpg,925,517,1020,702,3
1479504769896969983.jpg,1061,552,1118,621,1
1479504769896969983.jpg,705,566,786,624,1
1479504769896969983.jpg,731,558,798,616,1
1479504770397177014.jpg,1039,491,1121,721,3
1479504770397177014.jpg,794,494,924,739,3
1479504770397177014.jpg,847,514,946,720,3
1479504770397177014.jpg,877,521,1196,654,1
1479504770397177014.jpg,499,556,717,650,1
1479504770397177014.jpg,1130,558,1209,640,1
1479504770397177014.jpg,1575,499,1920,1063,1
1479504770397177014.jpg,711,575,752,621,1
1479504770397177014.jpg,736,574,787,613,1
1479504770397177014.jpg,728,565,801,611,1
1479504770897754842.jpg,1617,515,1920,680,1
1479504770897754842.jpg,997,515,1407,692,1
1479504770897754842.jpg,932,554,986,625,1
1479504770897754842.jpg,869,544,937,610,1
1479504770897754842.jpg,462,544,692,655,1
1479504770897754842.jpg,940,477,1062,764,3
1479504770897754842.jpg,638,471,800,776,3
1479504770897754842.jpg,706,494,845,763,3
1479504771897631105.jpg,1415,472,1916,697,1
1479504771897631105.jpg,1061,540,1176,648,1
1479504771897631105.jpg,1008,546,1094,630,1
1479504771897631105.jpg,865,546,951,614,1
1479504771897631105.jpg,787,550,855,605,1
1479504771897631105.jpg,687,552,781,603,1
1479504771897631105.jpg,341,540,581,658,1
1479504771897631105.jpg,37,415,243,883,3
1479504771897631105.jpg,213,458,376,836,3
1479504771897631105.jpg,550,413,714,838,3
1479504771897631105.jpg,1000,526,1085,614,1
1479504772897589067.jpg,203,552,488,675,1
1479504772897589067.jpg,450,544,515,633,1
1479504772897589067.jpg,505,565,590,621,1
1479504772897589067.jpg,550,547,628,616,1
1479504772897589067.jpg,617,558,727,603,1
1479504772897589067.jpg,716,544,794,603,1
1479504772897589067.jpg,830,549,905,610,1
1479504772897589067.jpg,961,526,1050,619,1
1479504772897589067.jpg,965,535,1065,648,1
1479504772897589067.jpg,1011,544,1158,661,1
1479504772897589067.jpg,1464,484,1914,702,1
1479504773897629705.jpg,812,506,1577,769,1
1479504773897629705.jpg,934,551,1018,604,1
1479504773897629705.jpg,791,556,871,626,1
1479504773897629705.jpg,671,557,755,628,1
1479504773897629705.jpg,566,565,673,617,1
1479504773897629705.jpg,473,566,572,631,1
1479504773897629705.jpg,95,550,410,673,1
1479504773897629705.jpg,340,554,433,667,1
1479504773897629705.jpg,399,568,478,656,1
1479504773897629705.jpg,427,574,518,639,1
1479504774403150107.jpg,1095,567,1138,607,1
1479504774403150107.jpg,897,542,968,581,1
1479504774403150107.jpg,911,566,987,594,1
1479504774403150107.jpg,948,569,1087,688,1
1479504774403150107.jpg,294,569,371,625,1
1479504774403150107.jpg,351,587,423,627,1
1479504774403150107.jpg,26,565,337,714,1
1479504774403150107.jpg,212,530,1048,808,1
1479504775398252059.jpg,691,581,847,699,1
1479504775398252059.jpg,640,573,736,681,1
1479504775398252059.jpg,401,581,552,646,1
1479504775398252059.jpg,135,589,247,656,1
1479504775398252059.jpg,51,595,182,669,1
1479504775398252059.jpg,260,586,368,631,1
1479504775398252059.jpg,383,575,443,640,1
1479504775398252059.jpg,520,575,578,635,1
1479504775398252059.jpg,3,566,75,685,1
1479504775398252059.jpg,635,556,736,653,1
1479504776401008703.jpg,1446,426,1917,763,1
1479504776401008703.jpg,0,617,30,772,1
1479504776401008703.jpg,1084,506,1201,722,3
1479504777398626397.jpg,4,485,1116,1006,1
1479504777398626397.jpg,1764,564,1917,737,1
1479504778398654326.jpg,1592,597,1650,648,1
1479504778398654326.jpg,1527,580,1604,657,1
1479504778398654326.jpg,1429,594,1549,684,1
1479504778398654326.jpg,1339,612,1436,687,1
1479504778398654326.jpg,1648,582,1749,670,1
1479504778398654326.jpg,1802,588,1856,642,1
1479504778398654326.jpg,1811,600,1850,666,1
1479504778398654326.jpg,1827,584,1918,673,1
1479504778398654326.jpg,1871,598,1920,711,1
1479504778398654326.jpg,965,567,1344,777,1
1479504778398654326.jpg,934,574,1104,770,1
1479504780898087021.jpg,1762,706,1916,1022,1
1479504780898087021.jpg,1410,541,1917,883,1
1479504780898087021.jpg,1287,565,1530,784,1
1479504780898087021.jpg,1125,552,1282,672,1
1479504780898087021.jpg,276,546,640,786,1
1479504780898087021.jpg,624,562,795,684,1
1479504780898087021.jpg,777,569,873,646,1
1479504780898087021.jpg,925,556,1010,633,1
1479504780898087021.jpg,179,563,238,703,3
1479504780898087021.jpg,2,574,83,848,1
1479504780898087021.jpg,828,567,882,626,1
1479504780898087021.jpg,876,565,939,625,1
1479504780898087021.jpg,1011,579,1054,608,1
1479504780898087021.jpg,1051,558,1133,638,1
1479504780898087021.jpg,1066,571,1116,642,1
1479504780898087021.jpg,1080,572,1140,654,1
1479504778898817802.jpg,1706,572,1915,786,1
1479504778898817802.jpg,1659,577,1804,722,1
1479504778898817802.jpg,1568,579,1677,675,1
1479504778898817802.jpg,1403,570,1501,664,1
1479504778898817802.jpg,1336,586,1394,644,1
1479504778898817802.jpg,1269,590,1341,661,1
1479504778898817802.jpg,1163,586,1283,690,1
1479504778898817802.jpg,1076,606,1176,684,1
1479504778898817802.jpg,577,548,1022,829,1
1479504779897958379.jpg,1,498,272,939,1
1479504779897958379.jpg,755,573,938,713,1
1479504779897958379.jpg,915,581,1011,669,1
1479504779897958379.jpg,996,583,1062,644,1
1479504779897958379.jpg,1096,568,1186,649,1
1479504779897958379.jpg,1172,580,1236,624,1
1479504779897958379.jpg,1277,570,1403,671,1
1479504779897958379.jpg,1379,583,1508,726,1
1479504779897958379.jpg,1554,562,1918,869,1
1479504779897958379.jpg,1433,568,1691,769,1
1479504779897958379.jpg,191,540,535,806,1
1479504779897958379.jpg,1247,589,1298,658,1
1479504781398324166.jpg,401,601,520,704,1
1479504781398324166.jpg,2,547,446,920,1
1479504781398324166.jpg,492,577,712,723,1
1479504781398324166.jpg,698,582,813,678,1
1479504781398324166.jpg,765,578,832,649,1
1479504781398324166.jpg,829,581,897,635,1
1479504781398324166.jpg,973,586,1019,622,1
1479504781398324166.jpg,1015,568,1099,655,1
1479504781398324166.jpg,1034,585,1079,659,1
1479504781398324166.jpg,1055,589,1146,679,1
1479504781398324166.jpg,1100,564,1270,697,1
1479504781398324166.jpg,1315,586,1721,844,1
1479504781398324166.jpg,1477,515,1916,1090,1
1479504781398324166.jpg,884,571,973,650,1
1479504782398814127.jpg,1644,644,1920,1043,1
1479504782398814127.jpg,21,544,508,859,1
1479504782398814127.jpg,459,586,551,679,1
1479504782398814127.jpg,560,570,737,706,1
1479504782398814127.jpg,1119,533,1359,724,1
1479504782398814127.jpg,1054,571,1160,692,1
1479504782398814127.jpg,879,557,973,640,1
1479504782398814127.jpg,690,554,786,665,1
1479504782398814127.jpg,808,576,857,619,1
1479504782900954996.jpg,0,508,283,974,1
1479504782900954996.jpg,406,561,687,737,1
1479504782900954996.jpg,678,556,773,671,1
1479504782900954996.jpg,1060,572,1170,675,1
1479504782900954996.jpg,1172,530,1450,748,1
1479504782900954996.jpg,899,558,993,638,1
1479504782900954996.jpg,813,568,866,616,1
1479504782900954996.jpg,196,594,320,742,1
1479504782900954996.jpg,276,596,425,726,1
1479504782900954996.jpg,393,587,481,656,1
1479504782900954996.jpg,745,561,807,638,1
1479504782900954996.jpg,1020,553,1126,654,1
1479504782900954996.jpg,1043,568,1115,671,1
1479504782900954996.jpg,1087,569,1212,707,1
1479504782900954996.jpg,869,563,1023,619,1
1479504783878442552.jpg,852,567,909,613,1
1479504783878442552.jpg,970,555,1077,632,1
1479504783878442552.jpg,1087,543,1227,658,1
1479504783878442552.jpg,1119,557,1217,682,1
1479504783878442552.jpg,1150,559,1304,721,1
1479504783878442552.jpg,1190,565,1417,763,1
1479504783878442552.jpg,1326,494,1891,866,1
1479504783878442552.jpg,713,545,820,644,1
1479504783878442552.jpg,488,536,745,737,1
1479504783878442552.jpg,429,585,504,656,1
1479504783878442552.jpg,2,540,508,933,1
1479504784400999530.jpg,1482,452,1917,992,1
1479504784400999530.jpg,1261,554,1610,818,1
1479504784400999530.jpg,1203,550,1393,721,1
1479504784400999530.jpg,1158,550,1266,674,1
1479504784400999530.jpg,997,542,1113,629,1
1479504784400999530.jpg,2,572,162,1032,1
1479504784400999530.jpg,15,580,207,758,1
1479504784400999530.jpg,179,572,341,730,1
1479504784400999530.jpg,279,526,683,769,1
1479504784400999530.jpg,664,533,811,652,1
1479504784400999530.jpg,862,562,919,602,1
1479504784400999530.jpg,1117,530,1264,662,1
1479504784400999530.jpg,799,563,839,608,1
1479504784400999530.jpg,820,556,857,601,1
1479504784400999530.jpg,965,556,1000,596,1
1479504784400999530.jpg,1225,493,1307,551,2
1479504784901918150.jpg,2,495,558,908,1
1479504784901918150.jpg,589,519,783,673,1
1479504784901918150.jpg,1775,663,1916,1065,1
1479504784901918150.jpg,1352,546,1906,896,1
1479504784901918150.jpg,1258,546,1534,753,1
1479504784901918150.jpg,1190,542,1346,706,1
1479504784901918150.jpg,1020,538,1141,630,1
1479504784901918150.jpg,861,552,922,601,1
1479504784901918150.jpg,788,565,844,610,1
1479504784901918150.jpg,1144,506,1294,680,1
1479504784901918150.jpg,961,556,1000,595,1
1479504786390185711.jpg,1061,548,1221,654,1
1479504786390185711.jpg,1247,501,1556,755,1
1479504786390185711.jpg,1376,534,1902,859,1
1479504786390185711.jpg,1689,597,1920,1008,1
1479504786390185711.jpg,2,472,532,910,1
1479504786390185711.jpg,857,573,926,626,1
1479504786390185711.jpg,769,585,832,626,1
1479504786390185711.jpg,801,576,849,619,1
1479504786390185711.jpg,647,564,675,627,3
1479504786390185711.jpg,728,564,756,624,3
1479504786390185711.jpg,1015,589,1070,630,1
1479504785405056071.jpg,1515,548,1920,1125,1
1479504785405056071.jpg,1329,550,1765,841,1
1479504785405056071.jpg,1164,532,1376,714,1
1479504785405056071.jpg,470,534,750,744,1
1479504785405056071.jpg,2,483,297,1068,1
1479504785405056071.jpg,309,589,489,716,1
1479504785405056071.jpg,867,577,926,636,1
1479504785405056071.jpg,1041,562,1176,654,1
1479504785405056071.jpg,778,586,844,638,1
1479504785405056071.jpg,195,583,323,743,1
1479504785405056071.jpg,812,585,856,625,1
1479504785405056071.jpg,931,583,993,618,1
1479504785405056071.jpg,1240,563,1459,753,1
1479504787403499568.jpg,1082,543,1264,668,1
1479504787403499568.jpg,1370,442,1917,848,1
1479504787403499568.jpg,1770,681,1915,1009,1
1479504787403499568.jpg,829,564,920,634,1
1479504787403499568.jpg,444,558,702,672,1
1479504787403499568.jpg,2,619,95,805,1
1479504787403499568.jpg,672,579,808,649,1
1479504787403499568.jpg,1000,569,1028,597,1
1479504787403499568.jpg,80,583,144,736,3
1479504787403499568.jpg,779,577,826,635,1
1479504787403499568.jpg,1041,576,1071,608,1
1479504787403499568.jpg,1064,571,1096,615,1
1479504788401007961.jpg,693,603,761,654,1
1479504788401007961.jpg,757,556,1068,687,1
1479504788401007961.jpg,0,616,252,705,1
1479504788401007961.jpg,1086,544,1313,720,1
1479504788401007961.jpg,1593,556,1710,648,1
1479504788401007961.jpg,1742,538,1918,1061,1
1479504788401007961.jpg,444,585,487,667,3
1479504788401007961.jpg,1057,587,1096,626,1
1479504788401007961.jpg,0,1074,1832,1200,1
1479504788401007961.jpg,638,577,666,644,3
1479504788901014386.jpg,1410,517,1734,637,1
1479504788901014386.jpg,1087,521,1344,737,1
1479504788901014386.jpg,977,533,1110,670,1
1479504788901014386.jpg,661,578,739,639,1
1479504788901014386.jpg,705,574,762,626,1
1479504788901014386.jpg,759,565,855,638,1
1479504788901014386.jpg,786,548,862,622,1
1479504788901014386.jpg,956,564,985,592,1
1479504788901014386.jpg,341,568,392,652,3
1479504788901014386.jpg,601,559,630,629,3
1479504789402262006.jpg,1329,512,1621,658,1
1479504789402262006.jpg,1095,504,1387,737,1
1479504789402262006.jpg,1024,557,1101,610,1
1479504789402262006.jpg,692,573,745,626,1
1479504789402262006.jpg,637,578,724,639,1
1479504789402262006.jpg,775,549,854,623,1
1479504789402262006.jpg,737,560,841,642,1
1479504789402262006.jpg,244,565,305,666,3
1479504789402262006.jpg,618,562,647,634,3
1479504789402262006.jpg,576,557,604,637,3
1479504789402262006.jpg,996,560,1035,598,1
1479504789402262006.jpg,955,564,983,592,1
1479504790398521402.jpg,1113,461,1514,814,1
1479504790398521402.jpg,0,539,385,740,1
1479504790398521402.jpg,676,559,799,650,1
1479504790398521402.jpg,568,572,668,645,1
1479504790398521402.jpg,1004,525,1160,645,1
1479504790398521402.jpg,727,537,803,625,1
1479504790398521402.jpg,514,553,542,633,3
1479504790398521402.jpg,974,554,1016,595,1
1479504790398521402.jpg,930,558,959,586,1
1479504790898827955.jpg,2,526,683,771,1
1479504790898827955.jpg,656,573,775,663,1
1479504790898827955.jpg,943,532,1164,658,1
1479504790898827955.jpg,1157,458,1626,898,1
1479504790898827955.jpg,700,544,797,639,1
1479504790898827955.jpg,605,575,663,606,1
1479504790898827955.jpg,924,568,953,596,1
1479504791404379496.jpg,1182,419,1807,959,1
1479504791404379496.jpg,329,496,1095,774,1
1479504791404379496.jpg,931,530,1094,646,1
1479504791404379496.jpg,1126,538,1156,619,3
1479504792381324391.jpg,890,517,1020,622,1
1479504792381324391.jpg,619,545,758,645,1
1479504792381324391.jpg,503,566,618,647,1
1479504792381324391.jpg,1295,314,1916,1092,1
1479504792381324391.jpg,1008,539,1091,604,1
1479504792381324391.jpg,678,517,781,626,1
1479504792381324391.jpg,758,536,801,608,1
1479504792381324391.jpg,443,542,477,629,3
1479504792381324391.jpg,484,554,512,615,3
1479504792898837874.jpg,1303,323,1917,1051,1
1479504792898837874.jpg,611,545,748,656,1
1479504792898837874.jpg,672,524,778,630,1
1479504792898837874.jpg,886,520,1002,623,1
1479504792898837874.jpg,1006,541,1089,601,1
1479504792898837874.jpg,506,568,615,649,1
1479504792898837874.jpg,754,544,798,618,1
1479504792898837874.jpg,784,552,814,597,1
1479504792898837874.jpg,843,552,871,580,1
1479504792898837874.jpg,576,558,630,586,1
1479504792898837874.jpg,480,553,508,634,3
1479504792898837874.jpg,438,543,467,637,3
1479504793898797488.jpg,374,509,1131,801,1
1479504793898797488.jpg,1321,306,1920,1102,1
1479504793898797488.jpg,1002,539,1085,600,1
1479504793898797488.jpg,884,529,970,594,1
1479504793898797488.jpg,961,553,1015,596,1
1479504794898704301.jpg,498,573,599,652,1
1479504794898704301.jpg,668,536,775,636,1
1479504794898704301.jpg,597,549,747,664,1
1479504794898704301.jpg,791,555,836,597,1
1479504794898704301.jpg,872,540,951,607,1
1479504794898704301.jpg,1004,547,1091,609,1
1479504794898704301.jpg,964,549,1010,595,1
1479504794898704301.jpg,1326,310,1919,1107,1
1479504794898704301.jpg,753,544,796,618,1
1479504794898704301.jpg,838,555,866,584,1
1479504794898704301.jpg,569,558,627,597,1
1479504794898704301.jpg,427,545,464,635,3
1479504794898704301.jpg,477,558,505,629,3
1479504795398796072.jpg,492,567,610,648,1
1479504795398796072.jpg,577,562,635,598,1
1479504795398796072.jpg,596,551,746,659,1
1479504795398796072.jpg,668,529,777,634,1
1479504795398796072.jpg,754,545,796,620,1
1479504795398796072.jpg,787,553,842,602,1
1479504795398796072.jpg,835,553,865,584,1
1479504795398796072.jpg,869,543,946,605,1
1479504795398796072.jpg,950,543,998,591,1
1479504795398796072.jpg,967,559,1005,593,1
1479504795398796072.jpg,995,544,1087,616,1
1479504795398796072.jpg,1309,324,1916,1102,1
1479504795398796072.jpg,416,540,452,634,3
1479504795398796072.jpg,461,547,514,628,3
1479504797899312615.jpg,1325,313,1918,1157,1
1479504797899312615.jpg,593,550,746,671,1
1479504797899312615.jpg,491,568,605,654,1
1479504797899312615.jpg,996,548,1096,613,1
1479504797899312615.jpg,879,546,932,597,1
1479504797899312615.jpg,1235,432,1458,705,1
1479504797899312615.jpg,121,536,184,693,3
1479504797899312615.jpg,360,546,399,656,3
1479504797899312615.jpg,409,556,454,654,3
1479504797899312615.jpg,740,538,776,617,1
1479504797899312615.jpg,770,556,824,604,1
1479504797899312615.jpg,952,538,1002,596,1
1479504795898865947.jpg,1318,305,1920,1170,1
1479504795898865947.jpg,995,546,1091,613,1
1479504795898865947.jpg,873,542,941,603,1
1479504795898865947.jpg,784,557,838,600,1
1479504795898865947.jpg,498,573,603,649,1
1479504795898865947.jpg,963,551,1013,594,1
1479504795898865947.jpg,593,549,746,661,1
1479504795898865947.jpg,571,564,627,598,1
1479504795898865947.jpg,671,527,777,633,1
1479504795898865947.jpg,750,545,794,619,1
1479504795898865947.jpg,835,556,863,584,1
1479504795898865947.jpg,402,549,435,643,3
1479504796899191419.jpg,139,468,1029,814,1
1479504796899191419.jpg,1325,317,1920,1113,1
1479504796899191419.jpg,1003,544,1090,611,1
1479504796899191419.jpg,881,541,933,580,1
1479504796899191419.jpg,23,544,106,694,3
1479504796899191419.jpg,964,551,1006,591,1
1479504798404707750.jpg,825,556,864,584,1
1479504798404707750.jpg,878,548,925,595,1
1479504798404707750.jpg,922,551,950,579,1
1479504798404707750.jpg,958,550,1012,594,1
1479504798404707750.jpg,998,546,1090,616,1
1479504798404707750.jpg,750,546,798,622,1
1479504798404707750.jpg,671,528,776,642,1
1479504798404707750.jpg,574,561,622,594,1
1479504798404707750.jpg,595,547,749,661,1
1479504798404707750.jpg,502,570,605,654,1
1479504798404707750.jpg,5,544,506,813,1
1479504798404707750.jpg,1308,306,1916,1040,1
1479504798404707750.jpg,172,541,204,584,3
1479504798404707750.jpg,360,544,392,629,3
1479504798404707750.jpg,394,553,439,635,3
1479504798404707750.jpg,781,556,821,594,1
1479504799401432894.jpg,597,552,744,663,1
1479504799401432894.jpg,497,571,605,648,1
1479504799401432894.jpg,679,538,779,632,1
1479504799401432894.jpg,877,552,924,591,1
1479504799401432894.jpg,947,538,1006,598,1
1479504799401432894.jpg,998,501,1444,777,1
1479504799401432894.jpg,1329,339,1920,1142,1
1479504799401432894.jpg,337,542,382,665,3
1479504799401432894.jpg,386,554,425,650,3
1479504799401432894.jpg,219,538,268,687,3
1479504800401449549.jpg,1288,299,1915,1133,1
1479504800401449549.jpg,868,509,1368,703,1
1479504800401449549.jpg,599,548,747,665,1
1479504800401449549.jpg,498,574,608,650,1
1479504800401449549.jpg,669,527,777,633,1
1479504800401449549.jpg,262,548,310,675,3
1479504800401449549.jpg,315,544,357,660,3
1479504800401449549.jpg,373,556,419,655,3
1479504800401449549.jpg,571,565,629,604,1
1479504800401449549.jpg,878,549,923,591,1
1479504800401449549.jpg,750,543,797,620,1
1479504800401449549.jpg,825,557,860,585,1
1479504800401449549.jpg,1001,544,1070,576,1
1479504800401449549.jpg,971,549,1009,580,1
1479504800901482328.jpg,290,537,842,732,1
1479504800901482328.jpg,996,548,1091,611,1
1479504800901482328.jpg,879,548,922,589,1
1479504800901482328.jpg,366,558,399,615,3
1479504800901482328.jpg,287,550,329,666,3
1479504800901482328.jpg,969,553,1008,594,1
1479504800901482328.jpg,953,542,1002,593,1
1479504800901482328.jpg,828,555,857,584,1
1479504800901482328.jpg,1319,307,1920,1096,1
1479504800901482328.jpg,919,551,947,579,1
